,temp_air,ghi,dni,dhi,wind_speed
2021-04-19 07:00:00,4.34,372.0,665.68,102.0,2.69
2021-04-19 08:00:00,5.61,494.0,756.45,109.0,2.83
2021-04-19 09:00:00,6.93,584.0,782.6,123.0,3.31
2021-04-19 10:00:00,7.84,634.0,760.38,147.0,3.38
2021-04-19 11:00:00,8.44,664.0,798.89,137.0,3.03
2021-04-19 12:00:00,9.19,658.0,839.87,116.0,2.9
2021-04-19 13:00:00,9.79,599.0,802.04,119.0,2.62
2021-04-19 14:00:00,10.3,507.0,748.66,116.0,2.55
2021-04-19 15:00:00,10.36,396.0,715.81,94.0,2.28
2021-04-19 16:00:00,10.1,266.0,621.25,77.0,2.07
2021-04-19 17:00:00,9.2,134.0,468.26,51.0,1.86
2021-04-19 18:00:00,7.6,20.0,141.01,13.0,2.21
2021-04-19 19:00:00,6.3,0.0,-0.0,0.0,2.07
2021-04-19 20:00:00,4.98,0.0,-0.0,0.0,2.21
2021-04-19 21:00:00,4.05,0.0,-0.0,0.0,2.28
2021-04-19 22:00:00,3.31,0.0,-0.0,0.0,2.21
2021-04-19 23:00:00,2.74,0.0,-0.0,0.0,2.21
2021-04-20 00:00:00,2.27,0.0,-0.0,0.0,2.28
2021-04-20 01:00:00,1.99,0.0,-0.0,0.0,2.21
2021-04-20 02:00:00,1.57,0.0,-0.0,0.0,2.21
2021-04-20 03:00:00,1.33,0.0,-0.0,0.0,2.14
2021-04-20 04:00:00,1.18,0.0,0.0,0.0,2.07
2021-04-20 05:00:00,1.54,118.0,414.57,50.0,1.79
2021-04-20 06:00:00,3.2,250.0,596.97,76.0,1.66
2021-04-20 07:00:00,4.83,382.0,693.71,97.0,1.86
2021-04-20 08:00:00,6.33,502.0,772.39,105.0,1.79
2021-04-20 09:00:00,7.64,599.0,830.1,106.0,1.72
2021-04-20 10:00:00,8.53,657.0,838.59,116.0,1.72
2021-04-20 11:00:00,9.23,687.0,879.29,103.0,1.66
2021-04-20 12:00:00,9.88,670.0,872.65,103.0,1.72
2021-04-20 13:00:00,10.61,610.0,834.42,107.0,1.72
2021-04-20 14:00:00,11.23,514.0,765.29,111.0,1.66
2021-04-20 15:00:00,11.18,401.0,717.85,95.0,1.38
2021-04-20 16:00:00,10.92,269.0,612.27,80.0,1.03
2021-04-20 17:00:00,10.37,139.0,483.91,51.0,0.69
2021-04-20 18:00:00,9.41,24.0,165.42,15.0,0.76
2021-04-20 19:00:00,7.67,0.0,-0.0,0.0,1.72
2021-04-20 20:00:00,5.67,0.0,-0.0,0.0,1.45
2021-04-20 21:00:00,3.85,0.0,-0.0,0.0,1.1
2021-04-20 22:00:00,2.49,0.0,-0.0,0.0,1.17
2021-04-20 23:00:00,2.02,0.0,-0.0,0.0,1.38
2021-04-21 00:00:00,1.24,0.0,-0.0,0.0,1.59
2021-04-21 01:00:00,0.92,0.0,-0.0,0.0,1.52
2021-04-21 02:00:00,1.53,0.0,-0.0,0.0,1.24
2021-04-21 03:00:00,2.94,0.0,-0.0,0.0,0.9
2021-04-21 04:00:00,2.95,0.0,0.0,0.0,0.76
2021-04-21 05:00:00,2.94,122.0,406.96,53.0,0.69
2021-04-21 06:00:00,3.38,253.0,579.47,81.0,0.34
2021-04-21 07:00:00,6.37,387.0,697.12,97.0,0.0
2021-04-21 08:00:00,8.28,505.0,761.15,110.0,0.34
2021-04-21 09:00:00,9.68,598.0,801.78,118.0,0.55
2021-04-21 10:00:00,10.79,662.0,840.36,116.0,0.62
2021-04-21 11:00:00,11.7,658.0,741.83,162.0,0.62
2021-04-21 12:00:00,12.43,642.0,736.91,160.0,0.62
2021-04-21 13:00:00,12.92,556.0,591.33,197.0,0.62
2021-04-21 14:00:00,13.15,485.0,608.43,162.0,0.62
2021-04-21 15:00:00,13.17,402.0,694.38,103.0,0.69
2021-04-21 16:00:00,12.99,272.0,603.62,83.0,0.76
2021-04-21 17:00:00,12.28,143.0,482.8,53.0,0.76
2021-04-21 18:00:00,11.04,25.0,135.27,17.0,0.97
2021-04-21 19:00:00,8.92,0.0,-0.0,0.0,1.31
2021-04-21 20:00:00,6.87,0.0,-0.0,0.0,1.59
2021-04-21 21:00:00,5.33,0.0,-0.0,0.0,1.79
2021-04-21 22:00:00,4.22,0.0,-0.0,0.0,1.86
2021-04-21 23:00:00,3.38,0.0,-0.0,0.0,1.79
2021-04-22 00:00:00,2.76,0.0,-0.0,0.0,1.79
2021-04-22 01:00:00,2.24,0.0,-0.0,0.0,1.86
2021-04-22 02:00:00,1.72,0.0,-0.0,0.0,1.86
2021-04-22 03:00:00,1.22,0.0,-0.0,0.0,1.79
2021-04-22 04:00:00,0.74,10.0,0.0,10.0,1.79
2021-04-22 05:00:00,1.06,131.0,462.85,50.0,1.45
2021-04-22 06:00:00,4.32,261.0,605.76,78.0,0.97
2021-04-22 07:00:00,7.08,393.0,700.57,98.0,0.83
2021-04-22 08:00:00,9.26,508.0,748.32,116.0,0.9
2021-04-22 09:00:00,10.74,597.0,773.99,130.0,0.97
2021-04-22 10:00:00,11.8,656.0,796.34,135.0,0.76
2021-04-22 11:00:00,12.62,690.0,849.93,118.0,0.48
2021-04-22 12:00:00,13.29,665.0,812.62,130.0,0.21
2021-04-22 13:00:00,13.77,606.0,776.99,131.0,0.07
2021-04-22 14:00:00,13.94,524.0,769.94,112.0,0.0
2021-04-22 15:00:00,13.94,408.0,710.53,99.0,0.07
2021-04-22 16:00:00,13.67,280.0,633.08,79.0,0.21
2021-04-22 17:00:00,12.7,148.0,497.54,53.0,0.21
2021-04-22 18:00:00,11.27,33.0,266.3,16.0,0.69
2021-04-22 19:00:00,9.92,0.0,-0.0,0.0,1.66
2021-04-22 20:00:00,8.02,0.0,-0.0,0.0,1.93
2021-04-22 21:00:00,6.3,0.0,-0.0,0.0,1.72
2021-04-22 22:00:00,4.98,0.0,-0.0,0.0,1.52
2021-04-22 23:00:00,3.89,0.0,-0.0,0.0,1.38
2021-04-23 00:00:00,2.81,0.0,-0.0,0.0,1.31
2021-04-23 01:00:00,2.18,0.0,-0.0,0.0,1.38
2021-04-23 02:00:00,1.39,0.0,-0.0,0.0,1.52
2021-04-23 03:00:00,0.79,0.0,-0.0,0.0,1.59
2021-04-23 04:00:00,0.42,13.0,0.0,13.0,1.66
2021-04-23 05:00:00,1.28,139.0,510.04,47.0,1.31
2021-04-23 06:00:00,4.95,268.0,621.53,77.0,0.9
2021-04-23 07:00:00,7.19,402.0,729.89,91.0,1.1
2021-04-23 08:00:00,8.92,521.0,794.48,101.0,0.97
2021-04-23 09:00:00,10.7,618.0,852.0,100.0,0.83
2021-04-23 10:00:00,12.07,635.0,693.8,178.0,0.69
2021-04-23 11:00:00,13.11,397.0,95.97,332.0,0.69
2021-04-23 12:00:00,13.78,477.0,235.44,321.0,1.1
2021-04-23 13:00:00,14.08,456.0,271.32,289.0,1.03
2021-04-23 14:00:00,13.93,335.0,137.22,261.0,0.97
2021-04-23 15:00:00,14.02,353.0,409.91,173.0,0.97
2021-04-23 16:00:00,13.44,246.0,382.18,123.0,0.97
2021-04-23 17:00:00,12.69,121.0,225.15,77.0,1.17
2021-04-23 18:00:00,11.65,29.0,131.38,20.0,1.59
2021-04-23 19:00:00,10.64,0.0,-0.0,0.0,1.66
2021-04-23 20:00:00,8.62,0.0,-0.0,0.0,1.93
2021-04-23 21:00:00,7.22,0.0,-0.0,0.0,2.14
2021-04-23 22:00:00,6.25,0.0,-0.0,0.0,2.14
2021-04-23 23:00:00,5.55,0.0,-0.0,0.0,2.14
2021-04-24 00:00:00,5.02,0.0,-0.0,0.0,2.07
2021-04-24 01:00:00,4.4,0.0,-0.0,0.0,2.0
2021-04-24 02:00:00,3.74,0.0,-0.0,0.0,1.93
2021-04-24 03:00:00,3.02,0.0,-0.0,0.0,1.86
2021-04-24 04:00:00,2.35,4.0,0.0,4.0,1.86
2021-04-24 05:00:00,2.74,115.0,226.19,73.0,1.66
2021-04-24 06:00:00,5.46,250.0,460.91,106.0,1.31
2021-04-24 07:00:00,7.75,381.0,582.34,130.0,0.97
2021-04-24 08:00:00,9.67,455.0,481.83,198.0,1.17
2021-04-24 09:00:00,11.38,100.0,0.0,100.0,1.52
2021-04-24 10:00:00,12.71,670.0,814.4,130.0,1.79
2021-04-24 11:00:00,13.64,643.0,638.25,208.0,2.07
2021-04-24 12:00:00,14.23,545.0,383.96,289.0,2.07
2021-04-24 13:00:00,14.55,525.0,447.05,248.0,2.0
2021-04-24 14:00:00,14.34,479.0,535.5,188.0,2.07
2021-04-24 15:00:00,13.78,378.0,505.29,154.0,2.34
2021-04-24 16:00:00,13.08,267.0,487.52,108.0,2.34
2021-04-24 17:00:00,12.0,128.0,250.16,78.0,2.21
2021-04-24 18:00:00,10.22,30.0,109.4,22.0,2.0
2021-04-24 19:00:00,8.8,0.0,-0.0,0.0,1.86
2021-04-24 20:00:00,7.34,0.0,-0.0,0.0,1.59
2021-04-24 21:00:00,6.14,0.0,-0.0,0.0,1.45
2021-04-24 22:00:00,5.06,0.0,-0.0,0.0,1.38
2021-04-24 23:00:00,4.01,0.0,-0.0,0.0,1.31
2021-04-25 00:00:00,3.74,0.0,-0.0,0.0,1.1
2021-04-25 01:00:00,3.97,0.0,-0.0,0.0,0.9
2021-04-25 02:00:00,3.9,0.0,-0.0,0.0,0.9
2021-04-25 03:00:00,3.28,0.0,-0.0,0.0,0.97
2021-04-25 04:00:00,2.5,17.0,0.0,17.0,1.03
2021-04-25 05:00:00,2.28,148.0,502.86,52.0,1.03
2021-04-25 06:00:00,4.6,279.0,629.97,79.0,0.9
2021-04-25 07:00:00,7.13,407.0,697.45,103.0,0.69
2021-04-25 08:00:00,9.02,523.0,756.46,116.0,1.1
2021-04-25 09:00:00,10.46,619.0,808.77,120.0,1.59
2021-04-25 10:00:00,11.52,686.0,863.09,110.0,1.93
2021-04-25 11:00:00,12.3,712.0,886.64,104.0,2.21
2021-04-25 12:00:00,12.78,694.0,881.0,103.0,2.62
2021-04-25 13:00:00,12.88,627.0,812.92,120.0,2.97
2021-04-25 14:00:00,12.67,537.0,774.44,113.0,3.1
2021-04-25 15:00:00,12.16,422.0,717.39,101.0,3.03
2021-04-25 16:00:00,11.33,287.0,596.25,90.0,2.83
2021-04-25 17:00:00,10.21,137.0,293.71,77.0,2.48
2021-04-25 18:00:00,8.6,31.0,90.07,24.0,2.07
2021-04-25 19:00:00,7.3,0.0,-0.0,0.0,1.86
2021-04-25 20:00:00,5.74,0.0,-0.0,0.0,1.72
2021-04-25 21:00:00,4.48,0.0,-0.0,0.0,1.66
2021-04-25 22:00:00,3.37,0.0,-0.0,0.0,1.59
2021-04-25 23:00:00,2.38,0.0,-0.0,0.0,1.45
2021-04-26 00:00:00,2.36,0.0,-0.0,0.0,1.17
2021-04-26 01:00:00,3.41,0.0,-0.0,0.0,0.9
2021-04-26 02:00:00,3.83,0.0,-0.0,0.0,0.55
2021-04-26 03:00:00,3.74,0.0,-0.0,0.0,0.34
2021-04-26 04:00:00,3.53,7.0,0.0,7.0,0.28
2021-04-26 05:00:00,3.49,62.0,10.2,60.0,0.41
2021-04-26 06:00:00,4.84,225.0,272.92,137.0,0.21
2021-04-26 07:00:00,7.65,364.0,456.16,163.0,0.28
2021-04-26 08:00:00,9.64,347.0,156.65,262.0,0.62
2021-04-26 09:00:00,11.16,517.0,418.42,257.0,1.24
2021-04-26 10:00:00,12.25,464.0,198.04,331.0,1.86
2021-04-26 11:00:00,12.95,247.0,2.9,245.0,2.41
2021-04-26 12:00:00,12.86,170.0,0.0,170.0,2.48
2021-04-26 13:00:00,13.2,241.0,7.97,236.0,2.76
2021-04-26 14:00:00,13.12,352.0,154.12,267.0,2.83
2021-04-26 15:00:00,13.21,266.0,119.59,212.0,2.76
2021-04-26 16:00:00,12.77,172.0,74.71,147.0,2.41
2021-04-26 17:00:00,12.05,94.0,57.51,82.0,2.34
2021-04-26 18:00:00,10.6,36.0,109.4,27.0,2.34
2021-04-26 19:00:00,9.17,0.0,-0.0,0.0,2.14
2021-04-26 20:00:00,7.88,0.0,-0.0,0.0,2.0
2021-04-26 21:00:00,6.79,0.0,-0.0,0.0,1.86
2021-04-26 22:00:00,6.18,0.0,-0.0,0.0,1.72
2021-04-26 23:00:00,5.7,0.0,-0.0,0.0,1.72
2021-04-27 00:00:00,5.62,0.0,-0.0,0.0,1.52
2021-04-27 01:00:00,5.41,0.0,-0.0,0.0,1.52
2021-04-27 02:00:00,5.3,0.0,-0.0,0.0,1.31
2021-04-27 03:00:00,5.25,0.0,-0.0,0.0,1.1
2021-04-27 04:00:00,5.01,5.0,0.0,5.0,0.83
2021-04-27 05:00:00,5.28,62.0,4.97,61.0,1.03
2021-04-27 06:00:00,5.92,96.0,0.0,96.0,1.03
2021-04-27 07:00:00,6.82,272.0,141.47,209.0,1.52
2021-04-27 08:00:00,8.25,501.0,614.15,165.0,1.86
2021-04-27 09:00:00,9.64,578.0,608.93,197.0,2.21
2021-04-27 10:00:00,10.77,574.0,440.99,276.0,2.62
2021-04-27 11:00:00,11.58,503.0,239.24,337.0,3.24
2021-04-27 12:00:00,12.27,563.0,403.64,289.0,3.79
2021-04-27 13:00:00,12.14,508.0,367.31,276.0,4.41
2021-04-27 14:00:00,10.78,215.0,9.0,210.0,3.86
2021-04-27 15:00:00,9.5,141.0,2.19,140.0,3.38
2021-04-27 16:00:00,8.69,92.0,0.0,92.0,3.17
2021-04-27 17:00:00,8.14,22.0,0.0,22.0,2.97
2021-04-27 18:00:00,7.64,20.0,0.0,20.0,2.69
2021-04-27 19:00:00,7.12,0.0,-0.0,0.0,2.62
2021-04-27 20:00:00,7.01,0.0,-0.0,0.0,2.55
2021-04-27 21:00:00,7.12,0.0,-0.0,0.0,2.55
2021-04-27 22:00:00,7.28,0.0,-0.0,0.0,2.41
2021-04-27 23:00:00,7.43,0.0,-0.0,0.0,2.41
2021-04-28 00:00:00,7.43,0.0,-0.0,0.0,2.41
2021-04-28 01:00:00,7.23,0.0,-0.0,0.0,2.48
2021-04-28 02:00:00,7.11,0.0,-0.0,0.0,2.41
2021-04-28 03:00:00,6.92,0.0,-0.0,0.0,2.28
2021-04-28 04:00:00,6.9,4.0,0.0,4.0,2.28
2021-04-28 05:00:00,7.06,14.0,0.0,14.0,2.55
2021-04-28 06:00:00,7.3,66.0,0.0,66.0,2.69
2021-04-28 07:00:00,7.77,185.0,17.78,177.0,2.76
2021-04-28 08:00:00,8.5,195.0,3.63,193.0,3.59
2021-04-28 09:00:00,9.2,112.0,0.0,112.0,3.59
2021-04-28 10:00:00,9.96,107.0,0.0,107.0,3.59
2021-04-28 11:00:00,10.43,149.0,0.0,149.0,3.66
2021-04-28 12:00:00,10.96,146.0,0.0,146.0,3.66
2021-04-28 13:00:00,11.71,182.0,0.0,182.0,3.72
2021-04-28 14:00:00,12.44,177.0,1.79,176.0,3.72
2021-04-28 15:00:00,12.08,110.0,0.0,110.0,3.59
2021-04-28 16:00:00,11.29,88.0,0.0,88.0,2.97
2021-04-28 17:00:00,10.71,52.0,0.0,52.0,2.76
2021-04-28 18:00:00,10.14,38.0,87.67,30.0,2.69
2021-04-28 19:00:00,9.29,0.0,-0.0,0.0,2.48
2021-04-28 20:00:00,8.95,0.0,-0.0,0.0,2.41
2021-04-28 21:00:00,8.87,0.0,-0.0,0.0,2.34
2021-04-28 22:00:00,8.81,0.0,-0.0,0.0,2.28
2021-04-28 23:00:00,8.82,0.0,-0.0,0.0,2.28
2021-04-29 00:00:00,8.78,0.0,-0.0,0.0,2.21
2021-04-29 01:00:00,8.78,0.0,-0.0,0.0,2.14
2021-04-29 02:00:00,8.57,0.0,-0.0,0.0,1.86
2021-04-29 03:00:00,8.34,0.0,-0.0,0.0,1.72
2021-04-29 04:00:00,8.22,8.0,0.0,8.0,1.72
2021-04-29 05:00:00,8.28,42.0,0.0,42.0,1.72
2021-04-29 06:00:00,8.64,240.0,293.91,141.0,1.66
2021-04-29 07:00:00,9.69,183.0,15.4,176.0,1.66
2021-04-29 08:00:00,11.0,259.0,32.38,241.0,2.97
2021-04-29 09:00:00,12.26,379.0,108.82,310.0,3.17
2021-04-29 10:00:00,13.67,508.0,264.68,327.0,3.17
2021-04-29 11:00:00,14.72,290.0,12.83,281.0,3.03
2021-04-29 12:00:00,15.59,106.0,0.0,106.0,3.38
2021-04-29 13:00:00,16.1,110.0,0.0,110.0,3.66
2021-04-29 14:00:00,15.8,173.0,0.0,173.0,3.59
2021-04-29 15:00:00,15.86,120.0,0.0,120.0,3.31
2021-04-29 16:00:00,15.57,227.0,210.39,154.0,2.97
2021-04-29 17:00:00,14.96,62.0,4.51,61.0,2.55
2021-04-29 18:00:00,13.84,34.0,41.81,30.0,2.14
2021-04-29 19:00:00,13.42,0.0,-0.0,0.0,2.34
2021-04-29 20:00:00,12.45,0.0,-0.0,0.0,2.34
2021-04-29 21:00:00,11.76,0.0,-0.0,0.0,2.41
2021-04-29 22:00:00,11.36,0.0,-0.0,0.0,2.48
2021-04-29 23:00:00,10.96,0.0,-0.0,0.0,2.62
2021-04-30 00:00:00,10.52,0.0,-0.0,0.0,2.48
2021-04-30 01:00:00,10.01,0.0,-0.0,0.0,2.34
2021-04-30 02:00:00,9.43,0.0,-0.0,0.0,2.0
2021-04-30 03:00:00,8.83,0.0,-0.0,0.0,1.86
2021-04-30 04:00:00,8.26,8.0,0.0,8.0,1.93
2021-04-30 05:00:00,8.47,41.0,0.0,41.0,1.79
2021-04-30 06:00:00,9.79,264.0,392.43,130.0,1.79
2021-04-30 07:00:00,12.21,390.0,501.22,160.0,2.9
2021-04-30 08:00:00,13.43,401.0,248.18,262.0,3.31
2021-04-30 09:00:00,14.55,356.0,78.35,306.0,3.59
2021-04-30 10:00:00,15.93,333.0,34.9,309.0,4.0
2021-04-30 11:00:00,17.45,628.0,518.73,262.0,4.55
2021-04-30 12:00:00,18.03,492.0,224.53,337.0,5.31
2021-04-30 13:00:00,17.96,290.0,24.88,274.0,4.34
2021-04-30 14:00:00,17.84,416.0,269.81,263.0,3.72
2021-04-30 15:00:00,17.92,167.0,6.42,164.0,3.45
2021-04-30 16:00:00,16.86,115.0,2.85,114.0,3.23
2021-04-30 17:00:00,15.75,156.0,314.57,85.0,3.07
2021-04-30 18:00:00,14.63,25.0,9.99,24.0,2.91
2021-04-30 19:00:00,13.52,0.0,-0.0,0.0,2.75
2021-04-30 20:00:00,12.4,0.0,-0.0,0.0,2.6
2021-04-30 21:00:00,11.29,0.0,-0.0,0.0,2.44
2021-04-30 22:00:00,10.17,0.0,-0.0,0.0,2.28
2021-04-30 23:00:00,9.06,0.0,-0.0,0.0,2.13
2021-05-01 00:00:00,7.94,0.0,-0.0,0.0,1.97
2021-05-01 01:00:00,6.83,0.0,-0.0,0.0,1.81
2021-05-01 02:00:00,5.71,0.0,-0.0,0.0,1.65
2021-05-01 03:00:00,4.6,0.0,-0.0,0.0,1.5
2021-05-01 04:00:00,3.48,32.0,29.94,29.0,1.34
2021-05-01 05:00:00,2.37,170.0,439.64,71.0,1.18
2021-05-01 06:00:00,1.25,299.0,573.54,98.0,1.03
2021-05-01 07:00:00,0.14,432.0,690.92,109.0,0.87
2021-05-01 08:00:00,11.19,549.0,760.15,117.0,1.31
2021-05-01 09:00:00,12.73,629.0,753.81,142.0,1.24
2021-05-01 10:00:00,13.8,690.0,788.03,142.0,0.97
2021-05-01 11:00:00,14.63,714.0,810.65,136.0,0.9
2021-05-01 12:00:00,15.26,692.0,788.33,142.0,0.9
2021-05-01 13:00:00,15.74,630.0,741.04,148.0,0.9
2021-05-01 14:00:00,16.0,544.0,706.68,138.0,1.03
2021-05-01 15:00:00,16.0,433.0,656.71,121.0,1.17
2021-05-01 16:00:00,15.82,305.0,559.99,104.0,1.17
2021-05-01 17:00:00,14.94,180.0,465.89,71.0,0.55
2021-05-01 18:00:00,13.48,60.0,220.82,36.0,0.97
2021-05-01 19:00:00,12.13,0.0,-0.0,0.0,2.07
2021-05-01 20:00:00,9.86,0.0,-0.0,0.0,2.41
2021-05-01 21:00:00,8.69,0.0,-0.0,0.0,2.76
2021-05-01 22:00:00,7.98,0.0,-0.0,0.0,2.9
2021-05-01 23:00:00,7.21,0.0,-0.0,0.0,2.83
2021-05-02 00:00:00,6.42,0.0,-0.0,0.0,2.69
2021-05-02 01:00:00,5.71,0.0,-0.0,0.0,2.69
2021-05-02 02:00:00,5.18,0.0,-0.0,0.0,2.69
2021-05-02 03:00:00,4.69,0.0,-0.0,0.0,2.62
2021-05-02 04:00:00,4.4,52.0,152.48,36.0,2.41
2021-05-02 05:00:00,5.13,179.0,491.88,66.0,2.14
2021-05-02 06:00:00,6.87,307.0,600.31,94.0,2.14
2021-05-02 07:00:00,8.56,439.0,706.01,106.0,2.62
2021-05-02 08:00:00,10.02,532.0,665.73,151.0,2.62
2021-05-02 09:00:00,11.28,547.0,450.85,254.0,2.55
2021-05-02 10:00:00,12.29,659.0,662.28,196.0,2.48
2021-05-02 11:00:00,13.05,664.0,618.17,221.0,2.34
2021-05-02 12:00:00,13.71,616.0,513.37,256.0,2.21
2021-05-02 13:00:00,14.32,634.0,741.57,149.0,2.14
2021-05-02 14:00:00,14.73,554.0,736.82,128.0,2.0
2021-05-02 15:00:00,14.94,445.0,697.52,111.0,1.93
2021-05-02 16:00:00,14.85,316.0,606.36,96.0,1.86
2021-05-02 17:00:00,14.29,187.0,499.96,68.0,1.38
2021-05-02 18:00:00,13.06,65.0,247.94,37.0,1.59
2021-05-02 19:00:00,11.02,0.0,-0.0,0.0,2.21
2021-05-02 20:00:00,9.28,0.0,-0.0,0.0,2.34
2021-05-02 21:00:00,8.17,0.0,-0.0,0.0,2.34
2021-05-02 22:00:00,7.34,0.0,-0.0,0.0,2.34
2021-05-02 23:00:00,6.54,0.0,-0.0,0.0,2.21
2021-05-03 00:00:00,5.71,0.0,-0.0,0.0,2.0
2021-05-03 01:00:00,4.89,0.0,-0.0,0.0,1.86
2021-05-03 02:00:00,4.14,0.0,-0.0,0.0,1.86
2021-05-03 03:00:00,3.55,0.0,-0.0,0.0,1.79
2021-05-03 04:00:00,3.14,55.0,155.16,38.0,1.66
2021-05-03 05:00:00,4.22,184.0,503.85,66.0,1.17
2021-05-03 06:00:00,6.78,312.0,604.3,95.0,1.24
2021-05-03 07:00:00,8.04,444.0,708.36,107.0,1.79
2021-05-03 08:00:00,9.32,555.0,749.73,123.0,1.66
2021-05-03 09:00:00,10.63,641.0,771.08,137.0,1.66
2021-05-03 10:00:00,11.78,709.0,836.74,121.0,1.79
2021-05-03 11:00:00,12.8,722.0,812.31,137.0,2.14
2021-05-03 12:00:00,13.63,700.0,790.35,143.0,2.41
2021-05-03 13:00:00,14.18,642.0,757.37,144.0,2.41
2021-05-03 14:00:00,14.62,555.0,723.68,134.0,2.34
2021-05-03 15:00:00,14.79,444.0,673.53,119.0,2.21
2021-05-03 16:00:00,14.72,307.0,529.1,113.0,2.0
2021-05-03 17:00:00,14.28,190.0,495.81,70.0,1.24
2021-05-03 18:00:00,13.23,69.0,264.66,38.0,0.69
2021-05-03 19:00:00,11.66,0.0,0.0,0.0,1.38
2021-05-03 20:00:00,9.5,0.0,-0.0,0.0,1.31
2021-05-03 21:00:00,7.49,0.0,-0.0,0.0,1.31
2021-05-03 22:00:00,5.94,0.0,-0.0,0.0,1.24
2021-05-03 23:00:00,4.66,0.0,-0.0,0.0,1.31
2021-05-04 00:00:00,3.37,0.0,-0.0,0.0,1.52
2021-05-04 01:00:00,2.56,0.0,-0.0,0.0,1.79
2021-05-04 02:00:00,2.28,0.0,-0.0,0.0,2.0
2021-05-04 03:00:00,2.18,0.0,-0.0,0.0,2.14
2021-05-04 04:00:00,2.41,63.0,210.33,39.0,2.07
2021-05-04 05:00:00,4.24,190.0,519.78,66.0,1.72
2021-05-04 06:00:00,7.65,316.0,608.35,95.0,1.59
2021-05-04 07:00:00,10.3,443.0,685.79,114.0,2.14
2021-05-04 08:00:00,12.27,562.0,765.48,118.0,2.34
2021-05-04 09:00:00,14.05,652.0,801.78,125.0,2.28
2021-05-04 10:00:00,15.56,705.0,807.05,135.0,2.14
2021-05-04 11:00:00,16.92,718.0,782.16,152.0,2.0
2021-05-04 12:00:00,18.03,700.0,776.62,150.0,1.79
2021-05-04 13:00:00,18.9,642.0,744.32,150.0,1.59
2021-05-04 14:00:00,19.5,556.0,712.49,139.0,1.24
2021-05-04 15:00:00,19.76,450.0,689.06,115.0,1.1
2021-05-04 16:00:00,19.75,322.0,599.28,100.0,0.97
2021-05-04 17:00:00,19.06,193.0,487.83,73.0,0.48
2021-05-04 18:00:00,17.53,66.0,197.89,42.0,1.17
2021-05-04 19:00:00,16.42,0.0,0.0,0.0,1.72
2021-05-04 20:00:00,14.2,0.0,-0.0,0.0,2.07
2021-05-04 21:00:00,12.27,0.0,-0.0,0.0,2.28
2021-05-04 22:00:00,11.23,0.0,-0.0,0.0,2.34
2021-05-04 23:00:00,10.54,0.0,-0.0,0.0,2.34
2021-05-05 00:00:00,9.88,0.0,-0.0,0.0,2.34
2021-05-05 01:00:00,9.28,0.0,-0.0,0.0,2.34
2021-05-05 02:00:00,8.71,0.0,-0.0,0.0,2.34
2021-05-05 03:00:00,8.14,0.0,0.0,0.0,2.21
2021-05-05 04:00:00,7.78,64.0,185.56,42.0,2.07
2021-05-05 05:00:00,8.65,193.0,514.74,68.0,1.66
2021-05-05 06:00:00,10.85,322.0,620.63,94.0,1.72
2021-05-05 07:00:00,12.9,457.0,740.21,99.0,2.14
2021-05-05 08:00:00,14.48,572.0,796.57,107.0,2.07
2021-05-05 09:00:00,15.83,659.0,818.61,118.0,1.86
2021-05-05 10:00:00,16.93,721.0,853.83,115.0,1.45
2021-05-05 11:00:00,17.88,741.0,861.03,115.0,1.17
2021-05-05 12:00:00,18.64,719.0,838.99,122.0,0.97
2021-05-05 13:00:00,19.14,667.0,835.34,112.0,0.83
2021-05-05 14:00:00,19.43,578.0,800.01,107.0,0.41
2021-05-05 15:00:00,19.5,459.0,716.68,108.0,0.07
2021-05-05 16:00:00,19.27,331.0,638.73,92.0,0.62
2021-05-05 17:00:00,18.6,200.0,524.21,69.0,0.97
2021-05-05 18:00:00,17.2,82.0,350.95,38.0,1.31
2021-05-05 19:00:00,16.14,0.0,0.0,0.0,0.28
2021-05-05 20:00:00,13.95,0.0,-0.0,0.0,1.79
2021-05-05 21:00:00,12.49,0.0,-0.0,0.0,2.34
2021-05-05 22:00:00,11.3,0.0,-0.0,0.0,2.41
2021-05-05 23:00:00,10.39,0.0,-0.0,0.0,2.28
2021-05-06 00:00:00,9.73,0.0,-0.0,0.0,2.0
2021-05-06 01:00:00,8.94,0.0,-0.0,0.0,1.86
2021-05-06 02:00:00,8.46,0.0,-0.0,0.0,1.79
2021-05-06 03:00:00,8.17,0.0,0.0,0.0,1.93
2021-05-06 04:00:00,8.02,7.0,0.0,7.0,2.07
2021-05-06 05:00:00,8.18,27.0,0.0,27.0,2.41
2021-05-06 06:00:00,7.9,90.0,0.0,90.0,2.83
2021-05-06 07:00:00,7.47,101.0,0.0,101.0,3.17
2021-05-06 08:00:00,6.88,144.0,0.0,144.0,3.1
2021-05-06 09:00:00,6.7,257.0,9.03,251.0,2.83
2021-05-06 10:00:00,7.73,185.0,0.0,185.0,3.31
2021-05-06 11:00:00,8.86,399.0,69.83,348.0,2.69
2021-05-06 12:00:00,10.27,514.0,240.6,342.0,2.41
2021-05-06 13:00:00,11.71,537.0,380.39,283.0,2.21
2021-05-06 14:00:00,12.67,506.0,493.11,214.0,2.07
2021-05-06 15:00:00,13.14,463.0,717.63,109.0,2.21
2021-05-06 16:00:00,13.2,335.0,640.44,93.0,2.83
2021-05-06 17:00:00,12.64,204.0,528.06,70.0,3.03
